overall,potential,release_clause_eur,club_name,club_position,league_level,weak_foot,skill_moves,international_reputation,body_type,value_eur,log_value
74,74,5600000.0,406,0,1.0,2,3,1,9,3300000,15.009433329466965
77,80,16500000.0,253,2,1.0,3,3,1,4,12000000,16.300417291085605
82,82,57000000.0,275,19,1.0,2,4,3,9,30000000,17.216707972959764
75,75,8199999.0,278,6,1.0,3,3,1,3,4099999,15.226497531674536
78,78,23800000.0,598,23,1.0,3,3,3,1,12500000,16.341239282272525
87,87,100800000.0,442,15,1.0,3,3,4,4,54500000,17.813711277982097
78,78,23100000.0,11,18,1.0,4,3,3,4,11000000,16.213405921671733
77,85,48300000.0,379,23,1.0,3,3,1,4,23000000,16.951004817371683
82,82,15000000.0,499,19,1.0,2,5,3,9,10000000,16.118095750958314
79,85,52300000.0,378,23,1.0,3,3,1,5,25500000,17.05418904934434
78,78,18700000.0,79,23,1.0,4,3,3,4,11000000,16.213405921671733
79,83,34700000.0,436,14,1.0,4,4,1,4,23500000,16.97251102166758
85,86,131800000.0,214,23,1.0,4,4,3,1,62000000,17.9426449591384
83,89,126000000.0,214,23,1.0,3,3,3,4,56000000,17.840862266556567
79,84,51000000.0,442,23,1.0,3,4,2,4,26500000,17.0926553286923
77,82,27200000.0,480,23,1.0,4,3,1,4,14500000,16.489659276356317
80,80,35700000.0,94,19,1.0,3,4,2,1,21000000,16.860033043306743
80,80,13300000.0,369,17,1.0,3,3,3,4,7000000,15.76142084987672
78,82,39500000.0,414,23,1.0,4,3,1,4,20000000,16.811242881518265
81,84,67400000.0,56,23,1.0,3,4,3,1,35000000,17.370858648025116
81,85,66400000.0,378,6,1.0,3,5,1,1,34500000,17.356469910987094
80,82,40800000.0,466,2,1.0,3,3,3,7,23000000,16.951004817371683
79,82,38500000.0,39,0,1.0,4,5,3,9,23000000,16.951004817371683
77,85,42800000.0,498,19,1.0,3,3,1,4,22500000,16.929025911619092
74,74,6300000.0,480,23,1.0,4,3,1,4,3500000,15.068273812173887
77,77,11900000.0,27,16,1.0,3,3,2,4,8500000,15.955576839107596
77,82,24200000.0,32,17,1.0,3,3,1,4,14000000,16.454567959008102
82,87,101100000.0,64,8,1.0,3,3,1,4,46500000,17.65496289206296
77,77,15400000.0,436,23,1.0,3,3,2,2,11000000,16.213405921671733
76,76,10000000.0,43,23,1.0,3,4,2,1,8000000,15.894952224644102
80,80,37800000.0,64,23,1.0,2,4,1,4,18000000,16.705882371415992
80,80,24800000.0,150,8,1.0,4,4,3,2,16500000,16.61887099947687
75,75,6300000.0,396,0,2.0,5,4,2,7,3500000,15.068273812173887
79,80,32799999.0,9,10,1.0,3,3,3,4,18500000,16.733281344102608
78,78,16200000.0,408,6,1.0,4,4,3,2,9500000,16.066802461833923
77,86,54100000.0,620,17,1.0,4,3,1,2,23500000,16.97251102166758
81,84,74000000.0,484,19,1.0,1,5,3,1,34000000,17.341871111992198
78,80,30500000.0,488,15,1.0,3,2,1,4,14000000,16.454567959008102
72,72,5700000.0,622,0,1.0,2,3,1,4,2600000,14.77102238760702
81,81,13200000.0,330,23,1.0,4,3,3,4,8000000,15.894952224644102
81,81,56100000.0,158,2,1.0,4,2,3,1,25500000,17.05418904934434
73,73,5200000.0,531,9,1.0,3,3,1,1,2600000,14.77102238760702
79,79,31500000.0,596,12,1.0,4,3,2,4,18500000,16.733281344102608
74,74,8199999.0,660,0,1.0,3,3,1,1,4099999,15.226497531674536
78,87,57400000.0,56,23,1.0,3,3,1,4,28000000,17.147715103853763
77,77,19000000.0,572,8,1.0,4,3,3,5,10000000,16.118095750958314
77,77,19000000.0,646,8,1.0,3,3,2,4,10000000,16.118095750958314
77,77,5000000.0,415,8,1.0,4,4,2,7,3300000,15.009433329466965
76,76,9100000.0,496,23,1.0,3,3,1,3,6500000,15.687312888712007
79,79,34000000.0,561,9,1.0,5,3,1,4,17000000,16.648723960844016
74,85,21900000.0,256,0,1.0,3,3,1,5,9500000,16.066802461833923
79,85,56100000.0,236,2,1.0,3,3,1,4,25500000,17.05418904934434
81,81,22100000.0,90,17,1.0,3,4,3,4,13000000,16.380459992348886
82,82,58000000.0,99,10,1.0,4,4,3,1,30500000,17.233237274364523
74,74,3900000.0,248,22,1.0,4,3,1,4,2700000,14.80876270134486
72,72,4800000.0,440,18,1.0,4,3,1,4,2200000,14.603968372873895
83,83,25200000.0,467,21,1.0,4,3,3,1,12000000,16.300417291085605
80,80,36100000.0,420,14,1.0,4,3,1,4,19000000,16.759949589762293
76,76,9300000.0,344,8,2.0,3,3,1,1,6000000,15.607270193858982
77,77,20900000.0,572,23,1.0,2,4,2,4,11000000,16.213405921671733
84,84,34000000.0,28,19,1.0,4,5,3,9,20000000,16.811242881518265
85,85,28000000.0,39,7,1.0,3,2,3,4,17500000,16.677711496036597
78,79,31600000.0,572,23,1.0,2,3,1,4,16000000,16.588099342704055
83,83,60400000.0,93,13,1.0,4,4,3,1,35500000,17.385043282614657
81,81,20400000.0,587,13,1.0,4,4,3,4,12000000,16.300417291085605
87,88,181700000.0,214,14,1.0,3,3,4,4,85500000,18.264026945602897
74,74,5300000.0,540,16,1.0,4,3,1,4,3500000,15.068273812173887
78,83,31000000.0,260,0,1.0,3,3,1,4,21000000,16.860033043306743
74,82,11875000.0,59,23,1.0,3,4,1,4,9500000,16.066802461833923
78,78,19000000.0,441,2,1.0,4,3,2,2,9500000,16.066802461833923
74,75,8500000.0,7,23,1.0,3,3,1,5,4800000,15.38412668421143
76,76,14300000.0,83,10,1.0,4,4,1,4,7500000,15.830413711839864
77,77,17100000.0,369,23,1.0,2,4,2,2,9000000,16.012735246411598
79,80,40200000.0,64,23,1.0,3,3,3,1,18500000,16.733281344102608
77,77,17000000.0,469,8,1.0,4,4,2,1,8500000,15.955576839107596
80,80,39000000.0,271,10,1.0,3,4,3,1,20500000,16.835935492889124
77,77,14500000.0,90,18,1.0,3,4,2,5,8500000,15.955576839107596
74,74,5250000.0,279,18,1.0,4,3,1,1,4200000,15.250595321348806
82,82,53100000.0,539,21,1.0,3,4,3,1,29500000,17.19990085520835
78,78,27600000.0,598,23,1.0,4,4,3,4,14500000,16.489659276356317
76,76,9900000.0,286,23,1.0,4,3,1,3,4700000,15.363073279446223
77,77,20000000.0,166,23,1.0,3,3,3,1,10500000,16.166885910365842
76,76,10000000.0,600,9,1.0,3,3,1,2,5000000,15.424948670398354
79,79,27600000.0,379,7,1.0,2,3,3,7,14500000,16.489659276356317
76,76,10500000.0,88,23,1.0,4,3,1,4,7500000,15.830413711839864
76,84,35700000.0,634,7,1.0,3,2,1,2,15500000,16.5563506464056
86,89,205500000.0,60,10,1.0,5,4,3,1,94500000,18.36411040304598
75,76,10200000.0,218,16,1.0,4,3,1,4,6500000,15.687312888712007
78,87,59900000.0,197,17,1.0,3,3,1,2,31500000,17.265498135541893
74,74,6300000.0,431,9,1.0,4,4,1,1,4200000,15.250595321348806
76,76,4500000.0,350,6,1.0,3,3,1,4,2300000,14.648420115681892
80,80,25625000.0,203,10,1.0,3,4,3,9,20500000,16.835935492889124
89,92,299600000.0,485,10,1.0,4,5,5,1,141000000,18.76427045543464
74,77,11400000.0,561,23,1.0,3,2,1,4,5500000,15.520258832020865
78,81,40200000.0,484,22,1.0,4,4,1,4,18500000,16.733281344102608
79,80,40200000.0,482,14,1.0,3,3,1,4,18500000,16.733281344102608
77,78,24700000.0,379,23,1.0,4,3,3,1,12500000,16.341239282272525
78,84,43100000.0,56,6,1.0,4,3,1,5,21000000,16.860033043306743
82,84,73200000.0,56,23,1.0,4,4,3,9,38000000,17.453096744006448
74,74,8600000.0,11,23,1.0,4,3,1,4,4099999,15.226497531674536
74,81,16000000.0,443,16,1.0,3,3,1,3,8000000,15.894952224644102
75,76,12800000.0,653,23,1.0,3,3,1,3,6500000,15.687312888712007
77,77,14700000.0,496,18,1.0,3,3,2,4,10500000,16.166885910365842
78,78,16200000.0,357,14,1.0,4,3,2,5,9500000,16.066802461833923
73,73,4400000.0,202,23,1.0,3,3,1,4,2900000,14.88022163978423
79,79,27600000.0,572,16,1.0,4,3,2,4,14500000,16.489659276356317
77,78,20100000.0,36,0,1.0,3,4,2,9,12000000,16.300417291085605
76,76,12800000.0,596,14,1.0,3,4,1,4,7500000,15.830413711839864
80,80,20000000.0,379,16,1.0,3,2,3,9,10500000,16.166885910365842
78,82,35600000.0,99,23,1.0,3,3,1,2,18000000,16.705882371415992
78,88,72500000.0,60,9,1.0,4,3,1,4,31500000,17.265498135541893
83,87,84300000.0,625,9,1.0,3,3,3,4,47500000,17.6762402900575
72,72,2750000.0,387,23,2.0,3,3,1,4,2200000,14.603968372873895
75,75,7500000.0,284,20,1.0,5,4,1,4,6000000,15.607270193858982
74,74,2800000.0,278,2,1.0,3,3,1,4,1400000,14.151983508870947
79,79,28900000.0,197,14,1.0,4,3,1,8,17000000,16.648723960844016
79,82,47400000.0,420,19,1.0,3,3,1,4,24000000,16.993564429978885
75,75,10300000.0,634,23,1.0,2,3,1,1,4900000,15.404745967162468
82,82,56100000.0,271,6,1.0,3,3,3,2,29500000,17.19990085520835
80,80,12800000.0,621,0,1.0,4,3,3,2,8500000,15.955576839107596
78,82,21875000.0,653,23,1.0,3,3,1,5,17500000,16.677711496036597
76,76,13500000.0,309,8,1.0,4,4,2,4,7500000,15.830413711839864
79,79,8300000.0,353,0,1.0,4,4,3,9,5500000,15.520258832020865
74,74,5300000.0,356,10,1.0,4,3,1,4,3500000,15.068273812173887
78,78,30800000.0,434,19,1.0,3,4,1,3,14000000,16.454567959008102
80,80,32299999.0,466,18,1.0,4,3,3,5,19000000,16.759949589762293
75,75,7800000.0,579,23,1.0,2,4,1,4,4099999,15.226497531674536
73,82,12400000.0,129,23,1.0,4,3,1,1,6500000,15.687312888712007
79,79,33000000.0,301,22,1.0,4,4,1,4,15000000,16.52356082573315
76,76,7400000.0,11,8,1.0,4,4,2,1,3500000,15.068273812173887
82,84,78900000.0,561,0,1.0,2,4,3,1,38000000,17.453096744006448
74,82,20000000.0,108,0,1.0,3,3,1,1,9500000,16.066802461833923
74,74,6300000.0,568,23,1.0,4,3,1,8,4200000,15.250595321348806
77,77,15800000.0,281,6,1.0,2,2,1,4,7500000,15.830413711839864
74,75,8100000.0,350,15,1.0,4,3,1,4,4000000,15.201805169084134
77,78,21300000.0,466,23,1.0,2,3,2,4,12000000,16.300417291085605
78,81,37400000.0,561,18,1.0,2,4,1,1,18000000,16.705882371415992
78,78,20000000.0,472,6,1.0,2,3,1,2,9500000,16.066802461833923
78,80,25200000.0,610,16,1.0,4,3,1,4,16000000,16.588099342704055
74,80,13700000.0,160,0,2.0,4,3,1,2,6500000,15.687312888712007
77,80,24900000.0,157,23,1.0,3,3,2,1,14000000,16.454567959008102
74,74,7300000.0,434,23,1.0,4,3,1,4,3300000,15.009433329466965
75,75,8199999.0,213,19,1.0,4,2,2,2,4800000,15.38412668421143
78,78,20300000.0,356,0,1.0,2,5,1,0,13500000,16.41820031748273
77,82,28400000.0,261,8,1.0,4,4,1,4,16000000,16.588099342704055
73,73,2400000.0,26,19,1.0,3,3,1,1,1900000,14.45736497045232
77,77,14500000.0,8,5,1.0,3,3,2,1,8500000,15.955576839107596
80,81,44400000.0,408,23,1.0,3,5,1,1,25000000,17.034386422832473
78,81,39200000.0,634,23,1.0,3,2,1,2,18000000,16.705882371415992
75,77,10300000.0,260,23,1.0,3,3,1,9,7000000,15.76142084987672
75,75,9400000.0,31,17,1.0,4,4,1,1,5500000,15.520258832020865
76,79,17800000.0,363,16,1.0,3,3,1,1,9000000,16.012735246411598
80,80,39800000.0,56,18,1.0,3,4,3,9,21500000,16.88356353960952
79,79,37800000.0,60,22,1.0,4,3,1,2,18000000,16.705882371415992
76,78,18800000.0,414,23,1.0,3,3,1,2,9500000,16.066802461833923
79,87,68500000.0,216,23,1.0,4,3,1,2,37000000,17.426428497635523
74,74,3200000.0,639,22,1.0,2,3,1,1,2100000,14.557448378884015
78,83,38500000.0,653,8,1.0,3,3,1,4,19500000,16.785925074816024
79,84,39100000.0,436,16,1.0,4,4,1,5,26500000,17.0926553286923
73,73,4300000.0,627,6,2.0,3,3,1,4,2700000,14.80876270134486
77,77,19000000.0,427,14,1.0,3,3,2,1,10000000,16.118095750958314
79,80,35600000.0,420,18,1.0,4,3,1,1,18000000,16.705882371415992
77,77,17100000.0,428,23,1.0,2,3,2,1,9000000,16.012735246411598
80,80,28100000.0,37,20,1.0,5,3,2,1,16500000,16.61887099947687
75,80,16300000.0,426,23,1.0,3,3,1,4,7500000,15.830413711839864
75,76,10700000.0,90,9,1.0,4,3,1,1,6000000,15.607270193858982
75,75,6875000.0,603,23,2.0,3,3,1,4,5500000,15.520258832020865
77,77,11100000.0,357,23,1.0,3,3,2,2,6500000,15.687312888712007
74,85,17100000.0,93,8,1.0,3,3,1,2,9000000,16.012735246411598
79,86,80500000.0,64,23,1.0,4,4,3,4,35000000,17.370858648025116
73,78,10500000.0,558,10,1.0,3,3,1,5,4600000,15.341567078850604
80,81,44400000.0,357,22,1.0,3,3,3,4,25000000,17.034386422832473
79,79,25500000.0,373,12,1.0,4,4,2,4,17000000,16.648723960844016
75,75,12100000.0,471,17,1.0,5,3,1,1,5500000,15.520258832020865
77,77,13300000.0,427,15,1.0,3,3,1,1,7000000,15.76142084987672
78,78,17100000.0,428,23,1.0,3,3,2,2,9000000,16.012735246411598
83,86,102000000.0,214,23,1.0,4,4,3,1,48000000,17.6867115897055
75,76,10700000.0,7,23,1.0,3,4,1,4,6000000,15.607270193858982
73,73,5200000.0,660,6,1.0,2,3,1,4,2600000,14.77102238760702
77,84,38000000.0,466,16,1.0,3,2,1,4,20000000,16.811242881518265
78,79,26600000.0,261,19,1.0,3,3,1,3,15000000,16.52356082573315
78,78,16100000.0,436,18,1.0,3,4,2,4,11500000,16.257857680289998
75,77,10200000.0,474,19,1.0,2,3,1,4,6500000,15.687312888712007
74,74,7400000.0,484,18,1.0,5,3,2,7,3500000,15.068273812173887
75,81,14400000.0,88,10,1.0,4,4,1,1,9000000,16.012735246411598
83,83,38750000.0,598,2,1.0,4,2,3,2,31000000,17.249497794707484
81,81,50900000.0,371,23,1.0,4,4,3,9,27500000,17.129696599000436
77,77,11875000.0,498,18,1.0,3,3,1,4,9500000,16.066802461833923
78,78,13500000.0,215,0,1.0,4,5,1,9,9000000,16.012735246411598
79,79,33000000.0,264,17,1.0,4,2,1,7,15000000,16.52356082573315
78,81,30200000.0,129,18,1.0,3,2,1,4,17000000,16.648723960844016
74,74,4099999.0,239,0,1.0,3,4,1,1,3300000,15.009433329466965
76,79,18800000.0,98,6,1.0,4,3,1,0,9500000,16.066802461833923
78,78,12000000.0,600,19,1.0,4,3,1,1,6000000,15.607270193858982
77,78,20800000.0,236,23,1.0,3,2,1,4,10000000,16.118095750958314
72,73,4300000.0,245,0,1.0,3,3,1,4,2700000,14.80876270134486
79,84,51400000.0,428,22,1.0,3,4,2,4,26000000,17.073607134447293
75,76,11300000.0,443,10,1.0,2,3,1,4,6000000,15.607270193858982
76,84,21250000.0,166,23,1.0,3,3,1,5,17000000,16.648723960844016
80,80,36000000.0,36,10,1.0,1,4,3,7,22500000,16.929025911619092
73,73,4000000.0,438,18,2.0,5,4,1,4,2500000,14.731801689838349
75,81,16700000.0,330,18,1.0,3,3,1,5,9000000,16.012735246411598
82,82,49500000.0,216,0,1.0,4,4,3,9,30000000,17.216707972959764
74,74,7900000.0,332,8,1.0,3,2,1,2,3600000,15.096444681204078
73,73,2200000.0,314,16,2.0,3,3,1,4,1400000,14.151983508870947
71,71,1400000.0,289,23,2.0,4,3,1,4,875000,13.681980308196241
73,73,4400000.0,202,6,1.0,2,3,1,4,2900000,14.88022163978423
84,84,57800000.0,408,18,1.0,4,3,3,9,34000000,17.341871111992198
79,80,32799999.0,93,23,1.0,3,2,2,4,18500000,16.733281344102608
84,85,87900000.0,9,23,1.0,4,5,3,5,49500000,17.71748324774094
74,76,8600000.0,0,9,1.0,3,3,2,4,4600000,15.341567078850604
73,73,1300000.0,333,23,2.0,4,3,1,1,675000,13.42246945133505
79,79,32299999.0,58,14,1.0,3,3,2,5,17000000,16.648723960844016
77,77,19000000.0,470,10,1.0,3,3,2,4,9500000,16.066802461833923
85,90,173200000.0,485,23,1.0,4,4,4,1,81500000,18.21611359048103
77,83,32600000.0,17,14,1.0,3,3,2,4,15500000,16.5563506464056
72,72,1200000.0,377,23,1.0,3,4,1,1,950000,13.76421831620775
74,77,9800000.0,587,23,1.0,2,3,1,4,5500000,15.520258832020865
77,77,16200000.0,129,6,1.0,3,3,2,1,9500000,16.066802461833923
78,81,35300000.0,236,6,1.0,2,3,1,4,17000000,16.648723960844016
76,82,23100000.0,572,6,1.0,2,3,1,1,11000000,16.213405921671733
77,77,5900000.0,286,7,1.0,3,3,3,4,2800000,14.845130332288226
73,74,6200000.0,129,23,1.0,3,4,1,1,3500000,15.068273812173887
72,72,2900000.0,473,23,1.0,4,3,1,4,1900000,14.45736497045232
75,75,12600000.0,11,23,1.0,4,4,1,4,6000000,15.607270193858982
79,81,31700000.0,436,8,1.0,2,3,3,5,21500000,16.88356353960952
84,84,77400000.0,59,18,1.0,4,4,3,1,45500000,17.6332229058992
84,87,102000000.0,485,15,1.0,3,2,3,9,48000000,17.6867115897055
73,73,1500000.0,88,23,1.0,3,3,1,7,1100000,13.910821646859095
79,79,37400000.0,29,0,1.0,2,4,2,4,17000000,16.648723960844016
75,75,9900000.0,241,11,1.0,3,4,1,1,5500000,15.520258832020865
72,77,5900000.0,438,8,2.0,3,3,1,2,3500000,15.068273812173887
77,77,8500000.0,157,23,1.0,3,3,3,1,5000000,15.424948670398354
86,86,90200000.0,485,23,1.0,3,2,4,2,44000000,17.599700214609808
76,76,15800000.0,286,23,1.0,3,3,3,9,7500000,15.830413711839864
76,76,14300000.0,434,6,1.0,4,3,1,4,6500000,15.687312888712007
81,86,85900000.0,64,19,1.0,3,3,1,4,39500000,17.491811255187805
74,74,7400000.0,515,18,1.0,4,3,1,4,3500000,15.068273812173887
75,75,7400000.0,83,14,1.0,3,3,1,7,3900000,15.176487367510099
78,85,50400000.0,9,23,1.0,3,3,1,4,26500000,17.0926553286923
78,81,36500000.0,203,23,1.0,2,3,1,1,18500000,16.733281344102608
79,79,18000000.0,441,14,1.0,3,3,2,4,9000000,16.012735246411598
77,80,29400000.0,286,16,1.0,3,3,1,4,13500000,16.41820031748273
75,75,3200000.0,496,16,1.0,3,4,1,1,2300000,14.648420115681892
72,75,4700000.0,452,18,1.0,4,4,1,4,3000000,14.914123179965662
76,76,12000000.0,397,8,2.0,2,3,2,2,7500000,15.830413711839864
77,87,47300000.0,598,8,1.0,3,3,1,5,22500000,16.929025911619092
76,76,7800000.0,570,14,1.0,3,3,1,4,3900000,15.176487367510099
78,79,37500000.0,471,10,1.0,3,4,1,1,16500000,16.61887099947687
75,76,10200000.0,474,13,1.0,4,4,1,1,6500000,15.687312888712007
73,73,3600000.0,409,16,1.0,3,3,1,1,2400000,14.690979711984754
76,76,11700000.0,345,16,1.0,3,3,1,4,6000000,15.607270193858982
71,71,863000.0,177,7,1.0,3,3,1,7,575000,13.26212705890841
77,77,14500000.0,31,0,1.0,5,3,1,4,8500000,15.955576839107596
87,89,150100000.0,330,7,1.0,2,2,4,9,87000000,18.28141868811311
72,72,1200000.0,559,6,1.0,3,3,1,4,850000,13.652992804936396
80,85,57300000.0,275,23,1.0,2,3,1,5,29000000,17.182806422433504
75,76,11300000.0,304,6,1.0,3,2,1,1,6000000,15.607270193858982
75,82,22100000.0,646,6,1.0,2,3,1,4,10500000,16.166885910365842
75,80,9375000.0,261,18,1.0,3,3,1,1,7500000,15.830413711839864
76,76,5300000.0,356,19,1.0,4,5,2,7,3500000,15.068273812173887
71,74,3500000.0,150,21,1.0,4,3,1,1,2200000,14.603968372873895
75,75,7900000.0,241,23,1.0,3,3,1,5,4400000,15.29711532616119
78,83,38200000.0,157,23,1.0,4,3,1,4,21500000,16.88356353960952
74,74,6300000.0,487,10,1.0,4,4,1,1,4200000,15.250595321348806
76,76,12400000.0,83,17,1.0,4,3,2,1,6500000,15.687312888712007
76,77,11250000.0,608,18,1.0,2,4,2,9,9000000,16.012735246411598
80,80,27800000.0,56,23,1.0,3,3,1,5,15000000,16.52356082573315
73,73,6000000.0,382,23,1.0,3,3,1,2,3000000,14.914123179965662
79,79,14500000.0,406,22,1.0,4,4,3,9,8500000,15.955576839107596
72,73,5400000.0,495,19,1.0,2,4,1,4,2500000,14.731801689838349
80,80,28100000.0,505,10,1.0,2,4,2,4,16500000,16.61887099947687
74,74,3100000.0,366,23,1.0,4,4,1,1,1400000,14.151983508870947
77,77,17900000.0,261,16,1.0,3,3,2,1,10500000,16.166885910365842
79,86,70400000.0,166,16,1.0,4,3,1,1,33500000,17.32705602664604
78,81,39200000.0,467,23,1.0,3,3,1,6,18000000,16.705882371415992
70,70,968000.0,152,2,1.0,3,3,1,7,450000,13.017005083966255
76,76,5500000.0,542,23,1.0,4,3,4,9,2600000,14.77102238760702
76,81,20400000.0,596,8,1.0,3,3,1,2,11500000,16.257857680289998
83,85,57500000.0,338,23,1.0,4,3,3,4,46000000,17.6441519761925
74,74,8000000.0,350,10,1.0,4,4,1,4,4099999,15.226497531674536
76,76,11200000.0,496,22,1.0,3,3,1,7,8000000,15.894952224644102
77,77,19000000.0,17,6,1.0,2,3,2,1,10000000,16.118095750958314
73,74,6800000.0,304,16,1.0,2,4,1,4,3600000,15.096444681204078
82,86,85900000.0,428,19,1.0,5,4,3,1,43500000,17.588271519047417
75,80,14200000.0,261,23,1.0,3,2,1,4,8000000,15.894952224644102
76,76,12000000.0,469,21,1.0,3,4,1,4,6000000,15.607270193858982
80,87,72300000.0,150,12,1.0,4,4,1,4,42500000,17.565014657424058
75,81,15300000.0,326,19,1.0,3,3,1,3,9000000,16.012735246411598
77,77,12800000.0,505,6,1.0,2,3,2,7,7500000,15.830413711839864
75,83,28800000.0,193,23,1.0,3,2,1,1,12000000,16.300417291085605
81,86,69200000.0,93,5,1.0,4,4,3,1,39000000,17.479072229734946
79,80,36400000.0,9,19,1.0,4,4,1,1,20500000,16.835935492889124
75,75,3600000.0,227,9,1.0,3,2,2,4,2800000,14.845130332288226
75,75,12100000.0,486,17,1.0,4,2,2,5,5500000,15.520258832020865
76,77,17600000.0,441,16,1.0,3,3,1,0,8500000,15.955576839107596
79,81,38500000.0,12,9,1.0,3,3,3,4,19500000,16.785925074816024
72,72,1100000.0,285,18,1.0,4,4,1,4,750000,13.527829818844937
74,81,16200000.0,197,9,1.0,3,4,1,4,8500000,15.955576839107596
75,75,10600000.0,294,17,1.0,2,2,1,4,4800000,15.38412668421143
77,79,22700000.0,258,23,1.0,3,3,1,1,11500000,16.257857680289998
75,76,10200000.0,541,17,1.0,4,3,1,4,6500000,15.687312888712007
73,73,4700000.0,412,5,1.0,5,3,1,4,3100000,14.946912992035967
83,83,55500000.0,378,23,1.0,3,2,3,4,30000000,17.216707972959764
78,78,17000000.0,357,23,1.0,3,3,2,4,10000000,16.118095750958314
74,84,18000000.0,480,9,1.0,5,3,1,1,9000000,16.012735246411598
75,75,6600000.0,157,23,1.0,2,3,1,4,3900000,15.176487367510099
77,77,20000000.0,439,6,1.0,3,2,1,6,9500000,16.066802461833923
78,84,48400000.0,561,19,1.0,3,4,1,1,22000000,16.906553056777135
77,82,26600000.0,93,10,1.0,4,2,1,4,15000000,16.52356082573315
74,79,11500000.0,261,23,1.0,3,3,1,5,6500000,15.687312888712007
76,76,12400000.0,275,23,1.0,3,3,1,4,6500000,15.687312888712007
79,79,16500000.0,81,20,1.0,3,4,2,4,11000000,16.213405921671733
71,71,780000.0,106,16,1.0,3,3,1,1,600000,13.304686600863562
77,77,20000000.0,98,23,1.0,4,3,1,1,10500000,16.166885910365842
77,80,29400000.0,472,2,1.0,3,3,1,4,13500000,16.41820031748273
78,84,47200000.0,60,18,1.0,3,2,1,4,20500000,16.835935492889124
74,74,5100000.0,596,23,1.0,3,3,1,4,3000000,14.914123179965662
77,80,24700000.0,422,8,1.0,3,2,1,4,12500000,16.341239282272525
81,81,53600000.0,65,22,1.0,4,3,3,4,25500000,17.05418904934434
77,83,32600000.0,108,6,1.0,3,3,1,1,15500000,16.5563506464056
81,81,52500000.0,482,19,1.0,3,3,3,3,25000000,17.034386422832473
76,76,5000000.0,472,23,1.0,3,3,1,4,2400000,14.690979711984754
72,72,2900000.0,500,3,1.0,3,3,1,2,2200000,14.603968372873895
75,80,13400000.0,21,0,1.0,3,3,1,2,8500000,15.955576839107596
75,78,11400000.0,411,23,1.0,3,4,1,3,7500000,15.830413711839864
80,84,57800000.0,56,23,1.0,3,4,1,1,30000000,17.216707972959764
72,72,2700000.0,474,23,1.0,3,3,1,4,1800000,14.403297778421795
72,72,2900000.0,141,8,1.0,3,3,1,4,1900000,14.45736497045232
76,76,9100000.0,227,0,1.0,4,4,1,4,7000000,15.76142084987672
77,77,12600000.0,496,15,1.0,3,2,2,1,9000000,16.012735246411598
73,76,8500000.0,49,23,1.0,3,4,1,4,4000000,15.201805169084134
80,87,96800000.0,214,0,1.0,4,3,1,1,43000000,17.57671069691365
82,82,45600000.0,83,0,1.0,2,4,3,1,24000000,16.993564429978885
77,77,13500000.0,503,11,1.0,4,3,3,7,9000000,16.012735246411598
72,72,2200000.0,512,16,2.0,4,2,1,4,1400000,14.151983508870947
75,75,13200000.0,259,23,1.0,3,3,1,6,6000000,15.607270193858982
73,82,11900000.0,237,5,1.0,3,4,1,2,7000000,15.76142084987672
75,83,24200000.0,99,23,1.0,4,3,1,1,11500000,16.257857680289998
79,79,36800000.0,65,6,1.0,3,4,1,0,17500000,16.677711496036597
